ID,DATA_P256_VERIFY_FLAG,RSLT_P256_VERIFY_FLAG,INDEX,LIMB,CIRCUIT_SELECTOR_P256_VERIFY
503,1,0,7,0x2903269919f7086069c8c4df6c732838,1
503,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
503,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
503,0,1,0,0,1
503,0,1,1,1,1
504,1,0,0,0x62aac98818b3b84a2c214f0d5e72ef28,1
504,1,0,1,0x6e1030cb53d9a82b690e00000000cd15,1
504,1,0,2,0xa54c5062648339d2bff06f71c88216c2,1
504,1,0,3,0x6c6e19b4d80a8c602990ac82707efdfc,1
504,1,0,4,0xe99bbe7fcfafae3e69fd016777517aa0,1
504,1,0,5,0x1056317f467ad09aff09be73c9731b0d,1
504,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
504,1,0,7,0x2903269919f7086069c8c4df6c732838,1
504,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
504,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
504,0,1,0,0,1
504,0,1,1,1,1
505,1,0,0,0x3760a7f37cf96218f29ae43732e513ef,1
505,1,0,1,0xd2b6f552ea4b6895464b9300000000c8,1
505,1,0,2,0x975bd7157a8d363b309f1f444012b1a1,1
505,1,0,3,0xd23096593133e71b4ca8b059cff37eaf,1
505,1,0,4,0x7faa7a28b1c822baa241793f2abc930b,1
505,1,0,5,0xd4c69840fe090f2aacc46786bf919622,1
505,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
505,1,0,7,0x2903269919f7086069c8c4df6c732838,1
505,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
505,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
505,0,1,0,0,1
505,0,1,1,1,1
506,1,0,0,0x0da0a1d2851d33023834f2098c088009,1
506,1,0,1,0x6b4320bea836cd9cbb6ff6c800000000,1
506,1,0,2,0x5694a6f84b8f875c276afd2ebcfe4d61,1
506,1,0,3,0xde9ec90305afb1357b95b3e0da43885e,1
506,1,0,4,0x0dffad9ffd0b757d8051dec02ebdf70d,1
506,1,0,5,0x8ee2dc5c7870c0823b6ccc7c679cbaa4,1
506,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
506,1,0,7,0x2903269919f7086069c8c4df6c732838,1
506,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
506,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
506,0,1,0,0,1
506,0,1,1,1,1
507,1,0,0,0xffffffff293886d3086fd567aafd598f,1
507,1,0,1,0x0fe975f735887194a764a231e82d289a,1
507,1,0,2,0xa0c30e8026fdb2b4b4968a27d16a6d08,1
507,1,0,3,0xf7098f1a98d21620d7454ba9790f1ba6,1
507,1,0,4,0x5e470453a8a399f15baf463f9deceb53,1
507,1,0,5,0xacc5ca64459149688bd2760c65424339,1
507,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
507,1,0,7,0x2903269919f7086069c8c4df6c732838,1
507,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
507,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
507,0,1,0,0,1
507,0,1,1,1,1
508,1,0,0,0x7bffffffff2376d1e3c03445a072e243,1
508,1,0,1,0x26acdc4ce127ec2e0e8d9ca99527e7b7,1
508,1,0,2,0x614ea84acf736527dd73602cd4bb4eea,1
508,1,0,3,0x1dfebebd5ad8aca52aa0228cf7b99a88,1
508,1,0,4,0x737cc85f5f2d2f60d1b8183f3ed490e4,1
508,1,0,5,0xde14368e96a9482c2a4dd193195c902f,1
508,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
508,1,0,7,0x2903269919f7086069c8c4df6c732838,1
508,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
508,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
508,0,1,0,0,1
508,0,1,1,1,1
509,1,0,0,0xa2b5ffffffffebb251b085377605a224,1
509,1,0,1,0xbc80872602a6e467fd016807e97fa395,1
509,1,0,2,0xbead6734ebe44b810d3fb2ea00b17329,1
509,1,0,3,0x45377338febfd439a8d74dfbd0f942fa,1
509,1,0,4,0x6bb18eae36616a7d3cad35919fd21a8a,1
509,1,0,5,0xf4bbe7a10f73b3e036a46b103ef56e2a,1
509,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
509,1,0,7,0x2903269919f7086069c8c4df6c732838,1
509,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
509,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
509,0,1,0,0,1
509,0,1,1,1,1
510,1,0,0,0x641227ffffffff6f1b96fa5f097fcf3c,1
510,1,0,1,0xc1a3c256870d45a67b83d0967d4b20c0,1
510,1,0,2,0x499625479e161dacd4db9d9ce64854c9,1
510,1,0,3,0x8d922cbf212703e9654fae182df9bad2,1
510,1,0,4,0x42c177cf37b8193a0131108d97819edd,1
510,1,0,5,0x9439936028864ac195b64fca76d9d693,1
510,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
510,1,0,7,0x2903269919f7086069c8c4df6c732838,1
510,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
510,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
510,0,1,0,0,1
510,0,1,1,1,1
511,1,0,0,0x958415d8ffffffffabad03e2fc662dc3,1
511,1,0,1,0xba203521177502298df56f36600e0f8b,1
511,1,0,2,0x08f16b8093a8fb4d66a2c8065b541b3d,1
511,1,0,3,0x31e3bfe694f6b89c50fb1aaa6ff6c9b2,1
511,1,0,4,0x9d6455e2d5d1779748573b611cb95d4a,1
511,1,0,5,0x21f967410399b39b535ba3e5af81ca2e,1
511,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
511,1,0,7,0x2903269919f7086069c8c4df6c732838,1
511,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
511,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
511,0,1,0,0,1
511,0,1,1,1,1
512,1,0,0,0xf1d8de4858ffffffff1281093536f47f,1
512,1,0,1,0xe13deb04e1fbe8fb954521b6975420f8,1
512,1,0,2,0xbe26231b6191658a19dd72ddb99ed8f8,1
512,1,0,3,0xc579b6938d19bce8eed8dc2b338cb5f8,1
512,1,0,4,0xe1d9a32ee56cffed37f0f22b2dcb57d5,1
512,1,0,5,0xc943c14f79694a03b9c5e96952575c89,1
512,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
512,1,0,7,0x2903269919f7086069c8c4df6c732838,1
512,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
512,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
512,0,1,0,0,1
512,0,1,1,1,1
513,1,0,0,0x0927895f2802ffffffff10782dd14a3b,1
513,1,0,1,0x32dc5d47c05ef6f1876b95c81fc31def,1
513,1,0,2,0x15e76880898316b16204ac920a02d580,1
513,1,0,3,0x45f36a229d4aa4f812638c455abe0443,1
513,1,0,4,0xe74d357d3fcb5c8c5337bd6aba4178b4,1
513,1,0,5,0x55ca10e226e13f9638196506a1939123,1
513,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
513,1,0,7,0x2903269919f7086069c8c4df6c732838,1
513,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
513,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
513,0,1,0,0,1
513,0,1,1,1,1
514,1,0,0,0x60907984aa7e8effffffff4f332862a1,1
514,1,0,1,0x0a57c3063fb5a30624cf6a0c3ac80589,1
514,1,0,2,0x352ecb53f8df2c503a45f9846fc28d1d,1
514,1,0,3,0x31e6307d3ddbffc1132315cc07f16dad,1
514,1,0,4,0x1348dfa9c482c558e1d05c5242ca1c39,1
514,1,0,5,0x436726ecd28258b1899792887dd0a3c6,1
514,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
514,1,0,7,0x2903269919f7086069c8c4df6c732838,1
514,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
514,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
514,0,1,0,0,1
514,0,1,1,1,1
515,1,0,0,0xc6ff198484939170ffffffff0af42cda,1
515,1,0,1,0x50f9a5f50636ea6942d6b9b8cd6ae1e2,1
515,1,0,2,0x4a40801a7e606ba78a0da9882ab23c76,1
515,1,0,3,0x77b8642349ed3d652c5bfa5f2a9558fb,1
515,1,0,4,0x3a49b64848d682ef7f605f2832f7384b,1
515,1,0,5,0xdc24ed2925825bf8ea77dc5981725782,1
515,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
515,1,0,7,0x2903269919f7086069c8c4df6c732838,1
515,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
515,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
515,0,1,0,0,1
515,0,1,1,1,1
516,1,0,0,0xde030419345ca15c75ffffffff807479,1
516,1,0,1,0x9b9e0956cc43135d16dfbe4d27d7e68d,1
516,1,0,2,0xeacc5e1a8304a74d2be412b078924b3b,1
516,1,0,3,0xb3511bac855c05c9e5e9e44df3d61e96,1
516,1,0,4,0x7451cd8e18d6ed1885dd827714847f96,1
516,1,0,5,0xec4bb0ed4c36ce9808db8f714204f6d1,1
516,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
516,1,0,7,0x2903269919f7086069c8c4df6c732838,1
516,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
516,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
516,0,1,0,0,1
516,0,1,1,1,1
517,1,0,0,0x6f0e3eeaf42b28132b88fffffffff6c8,1
517,1,0,1,0x665604d34acb19037e1ab78caaaac6ff,1
517,1,0,2,0x2f7a5e9e5771d424f30f67fdab61e8ce,1
517,1,0,3,0x4f8cd1214882adb65f7de94c31577052,1
517,1,0,4,0xac4e69808345809b44acb0b2bd889175,1
517,1,0,5,0xfb75dd050c5a449ab9528f8f78daa10c,1
517,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
517,1,0,7,0x2903269919f7086069c8c4df6c732838,1
517,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
517,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
517,0,1,0,0,1
517,0,1,1,1,1
518,1,0,0,0xcdb549f773b3e62b3708d1ffffffffbe,1
518,1,0,1,0x48f7c0591ddcae7d2cb222d1f8017ab9,1
518,1,0,2,0xffcda40f792ce4d93e7e0f0e95e1a214,1
518,1,0,3,0x7dddd7f6487621c30a03d710b3300219,1
518,1,0,4,0x79938b55f8a17f7ed7ba9ade8f2065a1,1
518,1,0,5,0xfa77618f0b67add8d58c422c2453a49a,1
518,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
518,1,0,7,0x2903269919f7086069c8c4df6c732838,1
518,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
518,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
518,0,1,0,0,1
518,0,1,1,1,1
519,1,0,0,0x2c3f26f96a3ac0051df4989bffffffff,1
519,1,0,1,0x9fd64886c1dc4f9924d8fd6f0edb0484,1
519,1,0,2,0x81f2359c4faba6b53d3e8c8c3fcc16a9,1
519,1,0,3,0x48350f7ab3a588b28c17603a431e39a8,1
519,1,0,4,0xcd6f6a5cc3b55ead0ff695d06c6860b5,1
519,1,0,5,0x09e46d99fccefb9f7f9e101857f74300,1
519,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
519,1,0,7,0x2903269919f7086069c8c4df6c732838,1
519,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
519,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
519,0,1,0,0,1
519,0,1,1,1,1
520,1,0,0,0xac18f8418c55a2502cb7d53f9affffff,1
520,1,0,1,0xff5c31d89fda6a6b8476397c04edf411,1
520,1,0,2,0xdfc8bf520445cbb8ee1596fb073ea283,1
520,1,0,3,0xea130251a6fdffa5c3f5f2aaf75ca808,1
520,1,0,4,0x048e33efce147c9dd92823640e338e68,1
520,1,0,5,0xbfd7d0dc7a4905b3a7ac711e577e90e7,1
520,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
520,1,0,7,0x2903269919f7086069c8c4df6c732838,1
520,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
520,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
520,0,1,0,0,1
520,0,1,1,1,1
521,1,0,0,0x4f9618f98e2d3a15b24094f72bb5ffff,1
521,1,0,1,0xffffa2fd3e2893683e5a6ab8cf0ee610,1
521,1,0,2,0xad019f74c6941d20efda70b46c53db16,1
521,1,0,3,0x6503a0e393e932f688227688ba6a5762,1
521,1,0,4,0x93320eb7ca0710255346bdbb3102cdcf,1
521,1,0,5,0x7964ef2e0988e712bc05efe16c199345,1
521,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
521,1,0,7,0x2903269919f7086069c8c4df6c732838,1
521,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
521,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
521,0,1,0,0,1
521,0,1,1,1,1
522,1,0,0,0x422e82a3d56ed10a9cc21d31d37a25ff,1
522,1,0,1,0xffffff67edf7c40204caae73ab0bc75a,1
522,1,0,2,0xac8096842e8add68c34e78ce11dd71e4,1
522,1,0,3,0xb54316bd3ebf7fffdeb7bd5a3ebc1883,1
522,1,0,4,0xf5ca2f4f23d674502d4caf85d187215d,1
522,1,0,5,0x36e3ce9f0ce219709f21a3aac003b7a8,1
522,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
522,1,0,7,0x2903269919f7086069c8c4df6c732838,1
522,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
522,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
522,0,1,0,0,1
522,0,1,1,1,1
523,1,0,0,0x7075d245ccc3281b6e7b329ff738fbb4,1
523,1,0,1,0x17a5ffffffffa0842d9890b5cf95d018,1
523,1,0,2,0x677b2d3a59b18a5ff939b70ea0022508,1
523,1,0,3,0x89ddcd7b7b9d776854b4943693fb92f7,1
523,1,0,4,0x6b4ba856ade7677bf30307b21f3ccda3,1
523,1,0,5,0x5d2f63aee81efd0bab6972cc0795db55,1
523,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
523,1,0,7,0x2903269919f7086069c8c4df6c732838,1
523,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
523,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
523,0,1,0,0,1
523,0,1,1,1,1
524,1,0,0,0x3c80de54cd9226989443d593fa4fd659,1
524,1,0,1,0x7e280ebeffffffffc1847eb76c217a95,1
524,1,0,2,0x479e1ded14bcaed0379ba8e1b73d3115,1
524,1,0,3,0xd84d31d4b7c30e1f05e1fc0d5957cfb0,1
524,1,0,4,0x918f79e35b3d89487cf634a4f05b2e0c,1
524,1,0,5,0x30857ca879f97c771e877027355b2443,1
524,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
524,1,0,7,0x2903269919f7086069c8c4df6c732838,1
524,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
524,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
524,0,1,0,0,1
524,0,1,1,1,1
525,1,0,0,0xde21754e29b85601980bef3d697ea277,1
525,1,0,1,0x0ce891a8cdffffffffc7906aa794b39b,1
525,1,0,2,0x43dfccd0edb9e280d9a58f01164d55c3,1
525,1,0,3,0xd711e14b12ac5cf3b64840ead512a0a3,1
525,1,0,4,0x1dbe33fa8ba84533cd5c4934365b3442,1
525,1,0,5,0xca1174899b78ef9a3199f49584389772,1
525,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
525,1,0,7,0x2903269919f7086069c8c4df6c732838,1
525,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
525,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
525,0,1,0,0,1
525,0,1,1,1,1
526,1,0,0,0x8f65d92927cfb86a84dd59623fb531bb,1
526,1,0,1,0x599e4d5f7289ffffffff2f1f2f57881c,1
526,1,0,2,0x5b09ab637bd4caf0f4c7c7e4bca592fe,1
526,1,0,3,0xa20e9087c259d26a38bb4085f0bbff11,1
526,1,0,4,0x45b7eb467b6748af618e9d80d6fdcd6a,1
526,1,0,5,0xa24964e5a13f885bca8101de08eb0d75,1
526,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
526,1,0,7,0x2903269919f7086069c8c4df6c732838,1
526,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
526,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
526,0,1,0,0,1
526,0,1,1,1,1
527,1,0,0,0x6b63e9a74e092120160bea3877dace8a,1
527,1,0,1,0x2cc7cd0e8426cbfffffffffafc8c3ca8,1
527,1,0,2,0x5e9b1c5a028070df5728c5c8af9b74e0,1
527,1,0,3,0x667afa570a6cfa0114a5039ed15ee06f,1
527,1,0,4,0xb1360907e2d9785ead362bb8d7bd661b,1
527,1,0,5,0x6c29eeffd3c5037744edaeb9ad990c20,1
527,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
527,1,0,7,0x2903269919f7086069c8c4df6c732838,1
527,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
527,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
527,0,1,0,0,1
527,0,1,1,1,1
528,1,0,0,0xfc28259702a03845b6d75219444e8b43,1
528,1,0,1,0xd094586e249c8699ffffffffe852512e,1
528,1,0,2,0x0671a0a85c2b72d54a2fb0990e34538b,1
528,1,0,3,0x4890050f5a5712f6d1a7a5fb8578f32e,1
528,1,0,4,0xdb1846bab6b7361479ab9c3285ca4129,1
528,1,0,5,0x1808f27fd5bd4fdac720e5854713694c,1
528,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
528,1,0,7,0x2903269919f7086069c8c4df6c732838,1
528,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
528,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
528,0,1,0,0,1
528,0,1,1,1,1
529,1,0,0,0x1273b4502ea4e3bccee044ee8e8db7f7,1
529,1,0,1,0x74ecbcd52e8ceb571757ffffffffe20a,1
529,1,0,2,0x7673f8526748446477dbbb0590a45492,1
529,1,0,3,0xc5d7d69859d301abbaedb35b2095103a,1
529,1,0,4,0x3dc70ddf9c6b524d886bed9e6af02e0e,1
529,1,0,5,0x4dec0d417a414fed3807ef4422913d7c,1
529,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
529,1,0,7,0x2903269919f7086069c8c4df6c732838,1
529,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
529,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
529,0,1,0,0,1
529,0,1,1,1,1
530,1,0,0,0x08fb565610a79baa0c566c66228d8181,1
530,1,0,1,0x4f8c53a15b96e602fb49ffffffffff6e,1
530,1,0,2,0x7f085441070ecd2bb21285089ebb1aa6,1
530,1,0,3,0x450d1a06c36d3ff39dfd657a796d12b5,1
530,1,0,4,0x249712012029870a2459d18d47da9aa4,1
530,1,0,5,0x92a5e6cb4b2d8dafa9e4c5c54a2b9a8b,1
530,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
530,1,0,7,0x2903269919f7086069c8c4df6c732838,1
530,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
530,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
530,0,1,0,0,1
530,0,1,1,1,1
531,1,0,0,0xd59291cc2cf89f3087715fcb1aa4e79a,1
531,1,0,1,0xa2403f748e97d7cd28ecaefeffffffff,1
531,1,0,2,0x914c67fb61dd1e27c867398ea7322d5a,1
531,1,0,3,0xb76df04bc5aa6683a8e0f30a5d287348,1
531,1,0,4,0xfa07474031481dda4953e3ac1959ee8c,1
531,1,0,5,0xea7e66ec412b38d6c96d28f6d37304ea,1
531,1,0,6,0x2927b10512bae3eddcfe467828128bad,1
531,1,0,7,0x2903269919f7086069c8c4df6c732838,1
531,1,0,8,0xc7787964eaac00e5921fb1498a60f460,1
531,1,0,9,0x6766b3d9685001558d1a974e7341513e,1
531,0,1,0,0,1
531,0,1,1,1,1
532,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
532,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
532,1,0,2,0x00000000000000000000000000000000,1
532,1,0,3,0x4319055358e8617b0c46353d039cdaab,1
532,1,0,4,0xffffffff00000000ffffffffffffffff,1
532,1,0,5,0xbce6faada7179e84f3b9cac2fc63254e,1
532,1,0,6,0xd705d16f80987e2d9b1a6957d29ce22f,1
532,1,0,7,0xebf7d10fa515153182415c8361baaca4,1
532,1,0,8,0xb1fc105ee5ce80d514ec1238beae2037,1
532,1,0,9,0xa6f83625593620d460819e8682160926,1
532,0,1,0,0,1
532,0,1,1,1,1
533,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
533,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
533,1,0,2,0xffffffff00000000ffffffffffffffff,1
533,1,0,3,0xbce6faada7179e84f3b9cac2fc63254f,1
533,1,0,4,0xffffffff00000000ffffffffffffffff,1
533,1,0,5,0xbce6faada7179e84f3b9cac2fc63254e,1
533,1,0,6,0x3cd8d2f81d6953b0844c09d7b560d527,1
533,1,0,7,0xcd2ef67056893eadafa52c8501387d59,1
533,1,0,8,0xee41fdb4d10402ce7a0c5e3b747adfa3,1
533,1,0,9,0xa490b62a6b7719068903485c0bb6dc2d,1
533,0,1,0,0,1
533,0,1,1,1,1
534,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
534,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
534,1,0,2,0x7fffffffffffffffffffffffffffffff,1
534,1,0,3,0xfffffffffffffffffffffffffffffffd,1
534,1,0,4,0x909135bdb6799286170f5ead2de4f651,1
534,1,0,5,0x1453fe50914f3df2de54a36383df8dd4,1
534,1,0,6,0x8240cd81edd91cb6936133508c391510,1
534,1,0,7,0x0e81f332c4545d41189b481196851378,1
534,1,0,8,0xe05b06e72d4a1bff80ea5db514aa2f93,1
534,1,0,9,0xea6dd6d9c0ae27b7837dc432f9ce89d9,1
534,0,1,0,0,1
534,0,1,1,1,1
535,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
535,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
535,1,0,2,0x7fffffffffffffffffffffffffffffff,1
535,1,0,3,0xfffffffffffffffffffffffffffffffd,1
535,1,0,4,0x27b4577ca009376f71303fd5dd227dce,1
535,1,0,5,0xf5deb773ad5f5a84360644669ca249a5,1
535,1,0,6,0xb062947356748b0fc17f1704c65aa1dc,1
535,1,0,7,0xa6e1bfe6779756fa616d91eaad13df2c,1
535,1,0,8,0x0b38c17f3d0672e7409cfc5992a99fff,1
535,1,0,9,0x12b84a4f8432293b431113f1b2fb579d,1
535,0,1,0,0,1
535,0,1,1,1,1
536,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
536,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
536,1,0,2,0x00000000000000000000000000000000,1
536,1,0,3,0x00000000000000000000000000000005,1
536,1,0,4,0x00000000000000000000000000000000,1
536,1,0,5,0x00000000000000000000000000000001,1
536,1,0,6,0x4a03ef9f92eb268cafa601072489a563,1
536,1,0,7,0x80fa0dc43171d7712813b3a19a1eb5e5,1
536,1,0,8,0x3e213e28a608ce9a2f4a17fd830c6654,1
536,1,0,9,0x018a79b3e0263d91a8ba90622df6f2f0,1
536,0,1,0,0,1
536,0,1,1,1,1
537,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
537,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
537,1,0,2,0x00000000000000000000000000000000,1
537,1,0,3,0x00000000000000000000000000000005,1
537,1,0,4,0x00000000000000000000000000000000,1
537,1,0,5,0x00000000000000000000000000000003,1
537,1,0,6,0x091194c1cba17f34e286b4833701606a,1
537,1,0,7,0x41cef26177ada8850b601ea1f859e701,1
537,1,0,8,0x27242fcec708828758403ce2fe501983,1
537,1,0,9,0xa7984e6209f4d6b95db9ad77767f55eb,1
537,0,1,0,0,1
537,0,1,1,1,1
538,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
538,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
538,1,0,2,0x00000000000000000000000000000000,1
538,1,0,3,0x00000000000000000000000000000005,1
538,1,0,4,0x00000000000000000000000000000000,1
538,1,0,5,0x00000000000000000000000000000005,1
538,1,0,6,0x103c6ecceff59e71ea8f56fee3a4b2b1,1
538,1,0,7,0x48e81c2bdbdd39c195812c96dcfb41a7,1
538,1,0,8,0x2303a193dc591be150b883d770ec51eb,1
538,1,0,9,0xb4ebce8b09042c2ecb16c448d8e57bf5,1
538,0,1,0,0,1
538,0,1,1,1,1
539,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
539,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
539,1,0,2,0x00000000000000000000000000000000,1
539,1,0,3,0x00000000000000000000000000000005,1
539,1,0,4,0x00000000000000000000000000000000,1
539,1,0,5,0x00000000000000000000000000000006,1
539,1,0,6,0x3b66b829fe604638bcb2bfe8c22228be,1
539,1,0,7,0x67390c20111bd2b451468927e87fb6ea,1
539,1,0,8,0xbc8e59c009361758b274ba2cad36b58f,1
539,1,0,9,0xde485a3ed09dade76712fa9e9c4ac212,1
539,0,1,0,0,1
539,0,1,1,1,1
540,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
540,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
540,1,0,2,0x00000000000000000000000000000000,1
540,1,0,3,0x00000000000000000000000000000100,1
540,1,0,4,0x8f1e3c7862c58b16bb76eddbb76eddbb,1
540,1,0,5,0x516af4f63f2d74d76e0d28c9bb75ea88,1
540,1,0,6,0x84b959080bb30859cd53c2fb973cf14d,1
540,1,0,7,0x60cdaa8ee00587889b5bc657ac588175,1
540,1,0,8,0xa02ce5c1e53cb196113c78b4cb8dc7d3,1
540,1,0,9,0x60e5ea7850b0f6650b0c45af2c3cd7ca,1
540,0,1,0,0,1
540,0,1,1,1,1
541,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
541,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
541,1,0,2,0x00000000000000000000000000000000,1
541,1,0,3,0x0000000000000000002d9b4d347952d6,1
541,1,0,4,0xef3043e7329581dbb3974497710ab115,1
541,1,0,5,0x05ee1c87ff907beebadd195a0ffe6d7a,1
541,1,0,6,0xdf4083bd6ecbda5a77ae578e5d835fa7,1
541,1,0,7,0xf74a07ebb91e0570e1ff32a563354e99,1
541,1,0,8,0x25af80b09a167d9ef647df28e2d9acd0,1
541,1,0,9,0xd4bc4f2deec5723818edaf9071e311f8,1
541,0,1,0,0,1
541,0,1,1,1,1
542,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
542,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
542,1,0,2,0x00000000000000000000000000000000,1
542,1,0,3,0x0000001033e67e37b32b445580bf4eff,1
542,1,0,4,0x8b748b74000000008b748b748b748b74,1
542,1,0,5,0x66e769ad4a16d3dcd87129b8e91d1b4d,1
542,1,0,6,0xc2569a3c9bf8c1838ca821f7ba6f000c,1
542,1,0,7,0xc8679d278f3736b414a34a7c956a0377,1
542,1,0,8,0x0387ea85bc4f28804b4a91c9b7d65bc6,1
542,1,0,9,0x434c975806795ab7d441a4e9683aeb09,1
542,0,1,0,0,1
542,0,1,1,1,1
543,1,0,0,0x532eaabd9574880dbf76b9b8cc00832c,1
543,1,0,1,0x20a6ec113d682299550d7a6e0f345e25,1
543,1,0,2,0x00000000000000000000000000000000,1
543,1,0,3,0x00000000000000000000000000000100,1
543,1,0,4,0xef9f6ba4d97c09d03178fa20b4aaad83,1
543,1,0,5,0xbe3cf9cb824a879fec3270fc4b81ef5b,1
